name,category,download_url
DD-g203,protein,http://nrvis.com/./download/data/protein/DD_g203.zip
DD-g204,protein,http://nrvis.com/./download/data/protein/DD_g204.zip
DD-g205,protein,http://nrvis.com/./download/data/protein/DD_g205.zip
DD-g206,protein,http://nrvis.com/./download/data/protein/DD_g206.zip
DD-g207,protein,http://nrvis.com/./download/data/protein/DD_g207.zip
DD-g208,protein,http://nrvis.com/./download/data/protein/DD_g208.zip
DD-g209,protein,http://nrvis.com/./download/data/protein/DD_g209.zip
DD-g210,protein,http://nrvis.com/./download/data/protein/DD_g210.zip
DD-g211,protein,http://nrvis.com/./download/data/protein/DD_g211.zip
DD-g212,protein,http://nrvis.com/./download/data/protein/DD_g212.zip
DD-g213,protein,http://nrvis.com/./download/data/protein/DD_g213.zip
DD-g214,protein,http://nrvis.com/./download/data/protein/DD_g214.zip
DD-g215,protein,http://nrvis.com/./download/data/protein/DD_g215.zip
DD-g216,protein,http://nrvis.com/./download/data/protein/DD_g216.zip
DD-g217,protein,http://nrvis.com/./download/data/protein/DD_g217.zip
DD-g218,protein,http://nrvis.com/./download/data/protein/DD_g218.zip
DD-g219,protein,http://nrvis.com/./download/data/protein/DD_g219.zip
DD-g22,protein,http://nrvis.com/./download/data/protein/DD_g22.zip
DD-g220,protein,http://nrvis.com/./download/data/protein/DD_g220.zip
DD-g221,protein,http://nrvis.com/./download/data/protein/DD_g221.zip
DD-g222,protein,http://nrvis.com/./download/data/protein/DD_g222.zip
DD-g223,protein,http://nrvis.com/./download/data/protein/DD_g223.zip
DD-g224,protein,http://nrvis.com/./download/data/protein/DD_g224.zip
DD-g225,protein,http://nrvis.com/./download/data/protein/DD_g225.zip
DD-g226,protein,http://nrvis.com/./download/data/protein/DD_g226.zip
DD-g227,protein,http://nrvis.com/./download/data/protein/DD_g227.zip
DD-g228,protein,http://nrvis.com/./download/data/protein/DD_g228.zip
DD-g229,protein,http://nrvis.com/./download/data/protein/DD_g229.zip
DD-g23,protein,http://nrvis.com/./download/data/protein/DD_g23.zip
DD-g230,protein,http://nrvis.com/./download/data/protein/DD_g230.zip
DD-g231,protein,http://nrvis.com/./download/data/protein/DD_g231.zip
DD-g232,protein,http://nrvis.com/./download/data/protein/DD_g232.zip
DD-g233,protein,http://nrvis.com/./download/data/protein/DD_g233.zip
DD-g234,protein,http://nrvis.com/./download/data/protein/DD_g234.zip
DD-g235,protein,http://nrvis.com/./download/data/protein/DD_g235.zip
DD-g236,protein,http://nrvis.com/./download/data/protein/DD_g236.zip
DD-g237,protein,http://nrvis.com/./download/data/protein/DD_g237.zip
DD-g238,protein,http://nrvis.com/./download/data/protein/DD_g238.zip
DD-g239,protein,http://nrvis.com/./download/data/protein/DD_g239.zip
DD-g24,protein,http://nrvis.com/./download/data/protein/DD_g24.zip
DD-g240,protein,http://nrvis.com/./download/data/protein/DD_g240.zip
DD-g241,protein,http://nrvis.com/./download/data/protein/DD_g241.zip
DD-g243,protein,http://nrvis.com/./download/data/protein/DD_g243.zip
DD-g244,protein,http://nrvis.com/./download/data/protein/DD_g244.zip
DD-g245,protein,http://nrvis.com/./download/data/protein/DD_g245.zip
DD-g246,protein,http://nrvis.com/./download/data/protein/DD_g246.zip
DD-g247,protein,http://nrvis.com/./download/data/protein/DD_g247.zip
DD-g248,protein,http://nrvis.com/./download/data/protein/DD_g248.zip
DD-g249,protein,http://nrvis.com/./download/data/protein/DD_g249.zip
DD-g25,protein,http://nrvis.com/./download/data/protein/DD_g25.zip
DD-g250,protein,http://nrvis.com/./download/data/protein/DD_g250.zip
DD-g251,protein,http://nrvis.com/./download/data/protein/DD_g251.zip
DD-g252,protein,http://nrvis.com/./download/data/protein/DD_g252.zip
DD-g253,protein,http://nrvis.com/./download/data/protein/DD_g253.zip
DD-g254,protein,http://nrvis.com/./download/data/protein/DD_g254.zip
DD-g255,protein,http://nrvis.com/./download/data/protein/DD_g255.zip
DD-g256,protein,http://nrvis.com/./download/data/protein/DD_g256.zip
DD-g257,protein,http://nrvis.com/./download/data/protein/DD_g257.zip
DD-g258,protein,http://nrvis.com/./download/data/protein/DD_g258.zip
DD-g259,protein,http://nrvis.com/./download/data/protein/DD_g259.zip
DD-g26,protein,http://nrvis.com/./download/data/protein/DD_g26.zip
DD-g260,protein,http://nrvis.com/./download/data/protein/DD_g260.zip
DD-g261,protein,http://nrvis.com/./download/data/protein/DD_g261.zip
DD-g262,protein,http://nrvis.com/./download/data/protein/DD_g262.zip
DD-g263,protein,http://nrvis.com/./download/data/protein/DD_g263.zip
DD-g264,protein,http://nrvis.com/./download/data/protein/DD_g264.zip
DD-g265,protein,http://nrvis.com/./download/data/protein/DD_g265.zip
DD-g266,protein,http://nrvis.com/./download/data/protein/DD_g266.zip
DD-g267,protein,http://nrvis.com/./download/data/protein/DD_g267.zip
DD-g268,protein,http://nrvis.com/./download/data/protein/DD_g268.zip
DD-g269,protein,http://nrvis.com/./download/data/protein/DD_g269.zip
DD-g27,protein,http://nrvis.com/./download/data/protein/DD_g27.zip
DD-g270,protein,http://nrvis.com/./download/data/protein/DD_g270.zip
DD-g271,protein,http://nrvis.com/./download/data/protein/DD_g271.zip
DD-g272,protein,http://nrvis.com/./download/data/protein/DD_g272.zip
DD-g273,protein,http://nrvis.com/./download/data/protein/DD_g273.zip
DD-g274,protein,http://nrvis.com/./download/data/protein/DD_g274.zip
DD-g275,protein,http://nrvis.com/./download/data/protein/DD_g275.zip
DD-g276,protein,http://nrvis.com/./download/data/protein/DD_g276.zip
DD-g277,protein,http://nrvis.com/./download/data/protein/DD_g277.zip
DD-g278,protein,http://nrvis.com/./download/data/protein/DD_g278.zip
DD-g279,protein,http://nrvis.com/./download/data/protein/DD_g279.zip
DD-g28,protein,http://nrvis.com/./download/data/protein/DD_g28.zip
DD-g280,protein,http://nrvis.com/./download/data/protein/DD_g280.zip
DD-g281,protein,http://nrvis.com/./download/data/protein/DD_g281.zip
DD-g282,protein,http://nrvis.com/./download/data/protein/DD_g282.zip
DD-g283,protein,http://nrvis.com/./download/data/protein/DD_g283.zip
DD-g284,protein,http://nrvis.com/./download/data/protein/DD_g284.zip
DD-g285,protein,http://nrvis.com/./download/data/protein/DD_g285.zip
DD-g286,protein,http://nrvis.com/./download/data/protein/DD_g286.zip
DD-g287,protein,http://nrvis.com/./download/data/protein/DD_g287.zip
DD-g288,protein,http://nrvis.com/./download/data/protein/DD_g288.zip
DD-g289,protein,http://nrvis.com/./download/data/protein/DD_g289.zip
DD-g29,protein,http://nrvis.com/./download/data/protein/DD_g29.zip
DD-g290,protein,http://nrvis.com/./download/data/protein/DD_g290.zip
DD-g291,protein,http://nrvis.com/./download/data/protein/DD_g291.zip
DD-g292,protein,http://nrvis.com/./download/data/protein/DD_g292.zip
DD-g293,protein,http://nrvis.com/./download/data/protein/DD_g293.zip
DD-g295,protein,http://nrvis.com/./download/data/protein/DD_g295.zip
DD-g296,protein,http://nrvis.com/./download/data/protein/DD_g296.zip
DD-g297,protein,http://nrvis.com/./download/data/protein/DD_g297.zip
DD-g298,protein,http://nrvis.com/./download/data/protein/DD_g298.zip
DD-g299,protein,http://nrvis.com/./download/data/protein/DD_g299.zip
DD-g3,protein,http://nrvis.com/./download/data/protein/DD_g3.zip
DD-g30,protein,http://nrvis.com/./download/data/protein/DD_g30.zip
DD-g300,protein,http://nrvis.com/./download/data/protein/DD_g300.zip
DD-g301,protein,http://nrvis.com/./download/data/protein/DD_g301.zip
DD-g302,protein,http://nrvis.com/./download/data/protein/DD_g302.zip
DD-g303,protein,http://nrvis.com/./download/data/protein/DD_g303.zip
DD-g304,protein,http://nrvis.com/./download/data/protein/DD_g304.zip
DD-g305,protein,http://nrvis.com/./download/data/protein/DD_g305.zip
DD-g306,protein,http://nrvis.com/./download/data/protein/DD_g306.zip
DD-g307,protein,http://nrvis.com/./download/data/protein/DD_g307.zip
DD-g308,protein,http://nrvis.com/./download/data/protein/DD_g308.zip
DD-g309,protein,http://nrvis.com/./download/data/protein/DD_g309.zip
DD-g31,protein,http://nrvis.com/./download/data/protein/DD_g31.zip
DD-g310,protein,http://nrvis.com/./download/data/protein/DD_g310.zip
DD-g311,protein,http://nrvis.com/./download/data/protein/DD_g311.zip
DD-g312,protein,http://nrvis.com/./download/data/protein/DD_g312.zip
DD-g313,protein,http://nrvis.com/./download/data/protein/DD_g313.zip
DD-g314,protein,http://nrvis.com/./download/data/protein/DD_g314.zip
DD-g315,protein,http://nrvis.com/./download/data/protein/DD_g315.zip
DD-g316,protein,http://nrvis.com/./download/data/protein/DD_g316.zip
DD-g318,protein,http://nrvis.com/./download/data/protein/DD_g318.zip
DD-g319,protein,http://nrvis.com/./download/data/protein/DD_g319.zip
DD-g32,protein,http://nrvis.com/./download/data/protein/DD_g32.zip
DD-g320,protein,http://nrvis.com/./download/data/protein/DD_g320.zip
DD-g321,protein,http://nrvis.com/./download/data/protein/DD_g321.zip
DD-g322,protein,http://nrvis.com/./download/data/protein/DD_g322.zip
DD-g323,protein,http://nrvis.com/./download/data/protein/DD_g323.zip
DD-g324,protein,http://nrvis.com/./download/data/protein/DD_g324.zip
DD-g325,protein,http://nrvis.com/./download/data/protein/DD_g325.zip
DD-g326,protein,http://nrvis.com/./download/data/protein/DD_g326.zip
DD-g327,protein,http://nrvis.com/./download/data/protein/DD_g327.zip
DD-g328,protein,http://nrvis.com/./download/data/protein/DD_g328.zip
DD-g329,protein,http://nrvis.com/./download/data/protein/DD_g329.zip
DD-g33,protein,http://nrvis.com/./download/data/protein/DD_g33.zip
DD-g330,protein,http://nrvis.com/./download/data/protein/DD_g330.zip
DD-g331,protein,http://nrvis.com/./download/data/protein/DD_g331.zip
DD-g332,protein,http://nrvis.com/./download/data/protein/DD_g332.zip
DD-g333,protein,http://nrvis.com/./download/data/protein/DD_g333.zip
DD-g334,protein,http://nrvis.com/./download/data/protein/DD_g334.zip
DD-g335,protein,http://nrvis.com/./download/data/protein/DD_g335.zip
DD-g336,protein,http://nrvis.com/./download/data/protein/DD_g336.zip
DD-g337,protein,http://nrvis.com/./download/data/protein/DD_g337.zip
DD-g338,protein,http://nrvis.com/./download/data/protein/DD_g338.zip
DD-g339,protein,http://nrvis.com/./download/data/protein/DD_g339.zip
DD-g34,protein,http://nrvis.com/./download/data/protein/DD_g34.zip
DD-g340,protein,http://nrvis.com/./download/data/protein/DD_g340.zip
DD-g341,protein,http://nrvis.com/./download/data/protein/DD_g341.zip
DD-g342,protein,http://nrvis.com/./download/data/protein/DD_g342.zip
DD-g343,protein,http://nrvis.com/./download/data/protein/DD_g343.zip
DD-g344,protein,http://nrvis.com/./download/data/protein/DD_g344.zip
DD-g345,protein,http://nrvis.com/./download/data/protein/DD_g345.zip
DD-g346,protein,http://nrvis.com/./download/data/protein/DD_g346.zip
DD-g347,protein,http://nrvis.com/./download/data/protein/DD_g347.zip
DD-g348,protein,http://nrvis.com/./download/data/protein/DD_g348.zip
DD-g349,protein,http://nrvis.com/./download/data/protein/DD_g349.zip
DD-g35,protein,http://nrvis.com/./download/data/protein/DD_g35.zip
DD-g351,protein,http://nrvis.com/./download/data/protein/DD_g351.zip
DD-g352,protein,http://nrvis.com/./download/data/protein/DD_g352.zip
DD-g353,protein,http://nrvis.com/./download/data/protein/DD_g353.zip
DD-g354,protein,http://nrvis.com/./download/data/protein/DD_g354.zip
DD-g355,protein,http://nrvis.com/./download/data/protein/DD_g355.zip
DD-g356,protein,http://nrvis.com/./download/data/protein/DD_g356.zip
DD-g357,protein,http://nrvis.com/./download/data/protein/DD_g357.zip
DD-g358,protein,http://nrvis.com/./download/data/protein/DD_g358.zip
DD-g359,protein,http://nrvis.com/./download/data/protein/DD_g359.zip
DD-g36,protein,http://nrvis.com/./download/data/protein/DD_g36.zip
DD-g360,protein,http://nrvis.com/./download/data/protein/DD_g360.zip
DD-g361,protein,http://nrvis.com/./download/data/protein/DD_g361.zip
DD-g362,protein,http://nrvis.com/./download/data/protein/DD_g362.zip
DD-g363,protein,http://nrvis.com/./download/data/protein/DD_g363.zip
DD-g364,protein,http://nrvis.com/./download/data/protein/DD_g364.zip
DD-g365,protein,http://nrvis.com/./download/data/protein/DD_g365.zip
DD-g366,protein,http://nrvis.com/./download/data/protein/DD_g366.zip
DD-g367,protein,http://nrvis.com/./download/data/protein/DD_g367.zip
DD-g368,protein,http://nrvis.com/./download/data/protein/DD_g368.zip
DD-g369,protein,http://nrvis.com/./download/data/protein/DD_g369.zip
DD-g37,protein,http://nrvis.com/./download/data/protein/DD_g37.zip
DD-g370,protein,http://nrvis.com/./download/data/protein/DD_g370.zip
DD-g371,protein,http://nrvis.com/./download/data/protein/DD_g371.zip
DD-g372,protein,http://nrvis.com/./download/data/protein/DD_g372.zip
DD-g373,protein,http://nrvis.com/./download/data/protein/DD_g373.zip
DD-g374,protein,http://nrvis.com/./download/data/protein/DD_g374.zip
DD-g375,protein,http://nrvis.com/./download/data/protein/DD_g375.zip
DD-g376,protein,http://nrvis.com/./download/data/protein/DD_g376.zip
DD-g377,protein,http://nrvis.com/./download/data/protein/DD_g377.zip
DD-g378,protein,http://nrvis.com/./download/data/protein/DD_g378.zip
DD-g379,protein,http://nrvis.com/./download/data/protein/DD_g379.zip
DD-g38,protein,http://nrvis.com/./download/data/protein/DD_g38.zip
DD-g380,protein,http://nrvis.com/./download/data/protein/DD_g380.zip
DD-g381,protein,http://nrvis.com/./download/data/protein/DD_g381.zip
DD-g382,protein,http://nrvis.com/./download/data/protein/DD_g382.zip
DD-g383,protein,http://nrvis.com/./download/data/protein/DD_g383.zip
DD-g384,protein,http://nrvis.com/./download/data/protein/DD_g384.zip
DD-g385,protein,http://nrvis.com/./download/data/protein/DD_g385.zip
DD-g386,protein,http://nrvis.com/./download/data/protein/DD_g386.zip
DD-g387,protein,http://nrvis.com/./download/data/protein/DD_g387.zip
DD-g388,protein,http://nrvis.com/./download/data/protein/DD_g388.zip
DD-g389,protein,http://nrvis.com/./download/data/protein/DD_g389.zip
DD-g39,protein,http://nrvis.com/./download/data/protein/DD_g39.zip
DD-g390,protein,http://nrvis.com/./download/data/protein/DD_g390.zip
DD-g391,protein,http://nrvis.com/./download/data/protein/DD_g391.zip
DD-g392,protein,http://nrvis.com/./download/data/protein/DD_g392.zip
DD-g393,protein,http://nrvis.com/./download/data/protein/DD_g393.zip
DD-g394,protein,http://nrvis.com/./download/data/protein/DD_g394.zip
DD-g395,protein,http://nrvis.com/./download/data/protein/DD_g395.zip
DD-g396,protein,http://nrvis.com/./download/data/protein/DD_g396.zip
DD-g397,protein,http://nrvis.com/./download/data/protein/DD_g397.zip
DD-g398,protein,http://nrvis.com/./download/data/protein/DD_g398.zip
DD-g399,protein,http://nrvis.com/./download/data/protein/DD_g399.zip
DD-g4,protein,http://nrvis.com/./download/data/protein/DD_g4.zip
DD-g40,protein,http://nrvis.com/./download/data/protein/DD_g40.zip
DD-g400,protein,http://nrvis.com/./download/data/protein/DD_g400.zip
DD-g401,protein,http://nrvis.com/./download/data/protein/DD_g401.zip
DD-g402,protein,http://nrvis.com/./download/data/protein/DD_g402.zip
DD-g403,protein,http://nrvis.com/./download/data/protein/DD_g403.zip
DD-g404,protein,http://nrvis.com/./download/data/protein/DD_g404.zip
DD-g405,protein,http://nrvis.com/./download/data/protein/DD_g405.zip
DD-g406,protein,http://nrvis.com/./download/data/protein/DD_g406.zip
DD-g407,protein,http://nrvis.com/./download/data/protein/DD_g407.zip
DD-g408,protein,http://nrvis.com/./download/data/protein/DD_g408.zip
DD-g409,protein,http://nrvis.com/./download/data/protein/DD_g409.zip
DD-g41,protein,http://nrvis.com/./download/data/protein/DD_g41.zip
DD-g410,protein,http://nrvis.com/./download/data/protein/DD_g410.zip
DD-g411,protein,http://nrvis.com/./download/data/protein/DD_g411.zip
DD-g412,protein,http://nrvis.com/./download/data/protein/DD_g412.zip
DD-g413,protein,http://nrvis.com/./download/data/protein/DD_g413.zip
DD-g414,protein,http://nrvis.com/./download/data/protein/DD_g414.zip
DD-g415,protein,http://nrvis.com/./download/data/protein/DD_g415.zip
DD-g416,protein,http://nrvis.com/./download/data/protein/DD_g416.zip
DD-g417,protein,http://nrvis.com/./download/data/protein/DD_g417.zip
DD-g418,protein,http://nrvis.com/./download/data/protein/DD_g418.zip
DD-g419,protein,http://nrvis.com/./download/data/protein/DD_g419.zip
DD-g42,protein,http://nrvis.com/./download/data/protein/DD_g42.zip
DD-g420,protein,http://nrvis.com/./download/data/protein/DD_g420.zip
DD-g421,protein,http://nrvis.com/./download/data/protein/DD_g421.zip
DD-g422,protein,http://nrvis.com/./download/data/protein/DD_g422.zip
DD-g423,protein,http://nrvis.com/./download/data/protein/DD_g423.zip
DD-g424,protein,http://nrvis.com/./download/data/protein/DD_g424.zip
DD-g425,protein,http://nrvis.com/./download/data/protein/DD_g425.zip
DD-g426,protein,http://nrvis.com/./download/data/protein/DD_g426.zip
DD-g427,protein,http://nrvis.com/./download/data/protein/DD_g427.zip
DD-g428,protein,http://nrvis.com/./download/data/protein/DD_g428.zip
DD-g429,protein,http://nrvis.com/./download/data/protein/DD_g429.zip
DD-g43,protein,http://nrvis.com/./download/data/protein/DD_g43.zip
DD-g430,protein,http://nrvis.com/./download/data/protein/DD_g430.zip
DD-g431,protein,http://nrvis.com/./download/data/protein/DD_g431.zip
DD-g432,protein,http://nrvis.com/./download/data/protein/DD_g432.zip
DD-g433,protein,http://nrvis.com/./download/data/protein/DD_g433.zip
DD-g434,protein,http://nrvis.com/./download/data/protein/DD_g434.zip
DD-g435,protein,http://nrvis.com/./download/data/protein/DD_g435.zip
DD-g436,protein,http://nrvis.com/./download/data/protein/DD_g436.zip
DD-g437,protein,http://nrvis.com/./download/data/protein/DD_g437.zip
DD-g438,protein,http://nrvis.com/./download/data/protein/DD_g438.zip
DD-g439,protein,http://nrvis.com/./download/data/protein/DD_g439.zip
DD-g44,protein,http://nrvis.com/./download/data/protein/DD_g44.zip
DD-g440,protein,http://nrvis.com/./download/data/protein/DD_g440.zip
DD-g441,protein,http://nrvis.com/./download/data/protein/DD_g441.zip
DD-g442,protein,http://nrvis.com/./download/data/protein/DD_g442.zip
DD-g443,protein,http://nrvis.com/./download/data/protein/DD_g443.zip
DD-g444,protein,http://nrvis.com/./download/data/protein/DD_g444.zip
DD-g445,protein,http://nrvis.com/./download/data/protein/DD_g445.zip
DD-g446,protein,http://nrvis.com/./download/data/protein/DD_g446.zip
DD-g447,protein,http://nrvis.com/./download/data/protein/DD_g447.zip
DD-g448,protein,http://nrvis.com/./download/data/protein/DD_g448.zip
DD-g449,protein,http://nrvis.com/./download/data/protein/DD_g449.zip
DD-g45,protein,http://nrvis.com/./download/data/protein/DD_g45.zip
DD-g450,protein,http://nrvis.com/./download/data/protein/DD_g450.zip
DD-g451,protein,http://nrvis.com/./download/data/protein/DD_g451.zip
DD-g452,protein,http://nrvis.com/./download/data/protein/DD_g452.zip
DD-g453,protein,http://nrvis.com/./download/data/protein/DD_g453.zip
DD-g454,protein,http://nrvis.com/./download/data/protein/DD_g454.zip
DD-g455,protein,http://nrvis.com/./download/data/protein/DD_g455.zip
DD-g456,protein,http://nrvis.com/./download/data/protein/DD_g456.zip
DD-g457,protein,http://nrvis.com/./download/data/protein/DD_g457.zip
DD-g458,protein,http://nrvis.com/./download/data/protein/DD_g458.zip
DD-g459,protein,http://nrvis.com/./download/data/protein/DD_g459.zip
DD-g46,protein,http://nrvis.com/./download/data/protein/DD_g46.zip
DD-g460,protein,http://nrvis.com/./download/data/protein/DD_g460.zip
DD-g461,protein,http://nrvis.com/./download/data/protein/DD_g461.zip
DD-g462,protein,http://nrvis.com/./download/data/protein/DD_g462.zip
DD-g463,protein,http://nrvis.com/./download/data/protein/DD_g463.zip
DD-g464,protein,http://nrvis.com/./download/data/protein/DD_g464.zip
DD-g465,protein,http://nrvis.com/./download/data/protein/DD_g465.zip
DD-g466,protein,http://nrvis.com/./download/data/protein/DD_g466.zip
DD-g467,protein,http://nrvis.com/./download/data/protein/DD_g467.zip
DD-g468,protein,http://nrvis.com/./download/data/protein/DD_g468.zip
DD-g469,protein,http://nrvis.com/./download/data/protein/DD_g469.zip
DD-g47,protein,http://nrvis.com/./download/data/protein/DD_g47.zip
DD-g470,protein,http://nrvis.com/./download/data/protein/DD_g470.zip
DD-g471,protein,http://nrvis.com/./download/data/protein/DD_g471.zip
DD-g472,protein,http://nrvis.com/./download/data/protein/DD_g472.zip
DD-g473,protein,http://nrvis.com/./download/data/protein/DD_g473.zip
DD-g474,protein,http://nrvis.com/./download/data/protein/DD_g474.zip
DD-g475,protein,http://nrvis.com/./download/data/protein/DD_g475.zip
DD-g476,protein,http://nrvis.com/./download/data/protein/DD_g476.zip
DD-g477,protein,http://nrvis.com/./download/data/protein/DD_g477.zip
DD-g478,protein,http://nrvis.com/./download/data/protein/DD_g478.zip
DD-g479,protein,http://nrvis.com/./download/data/protein/DD_g479.zip
DD-g48,protein,http://nrvis.com/./download/data/protein/DD_g48.zip
DD-g480,protein,http://nrvis.com/./download/data/protein/DD_g480.zip
DD-g481,protein,http://nrvis.com/./download/data/protein/DD_g481.zip
DD-g482,protein,http://nrvis.com/./download/data/protein/DD_g482.zip
DD-g483,protein,http://nrvis.com/./download/data/protein/DD_g483.zip
DD-g484,protein,http://nrvis.com/./download/data/protein/DD_g484.zip
DD-g485,protein,http://nrvis.com/./download/data/protein/DD_g485.zip
DD-g486,protein,http://nrvis.com/./download/data/protein/DD_g486.zip
DD-g487,protein,http://nrvis.com/./download/data/protein/DD_g487.zip
DD-g488,protein,http://nrvis.com/./download/data/protein/DD_g488.zip
DD-g489,protein,http://nrvis.com/./download/data/protein/DD_g489.zip
DD-g49,protein,http://nrvis.com/./download/data/protein/DD_g49.zip
DD-g490,protein,http://nrvis.com/./download/data/protein/DD_g490.zip
DD-g491,protein,http://nrvis.com/./download/data/protein/DD_g491.zip
DD-g492,protein,http://nrvis.com/./download/data/protein/DD_g492.zip
DD-g493,protein,http://nrvis.com/./download/data/protein/DD_g493.zip
DD-g494,protein,http://nrvis.com/./download/data/protein/DD_g494.zip
DD-g495,protein,http://nrvis.com/./download/data/protein/DD_g495.zip
DD-g496,protein,http://nrvis.com/./download/data/protein/DD_g496.zip
DD-g497,protein,http://nrvis.com/./download/data/protein/DD_g497.zip
DD-g498,protein,http://nrvis.com/./download/data/protein/DD_g498.zip
DD-g499,protein,http://nrvis.com/./download/data/protein/DD_g499.zip
DD-g5,protein,http://nrvis.com/./download/data/protein/DD_g5.zip
DD-g50,protein,http://nrvis.com/./download/data/protein/DD_g50.zip
DD-g500,protein,http://nrvis.com/./download/data/protein/DD_g500.zip
DD-g501,protein,http://nrvis.com/./download/data/protein/DD_g501.zip
DD-g502,protein,http://nrvis.com/./download/data/protein/DD_g502.zip
DD-g503,protein,http://nrvis.com/./download/data/protein/DD_g503.zip
DD-g504,protein,http://nrvis.com/./download/data/protein/DD_g504.zip
DD-g505,protein,http://nrvis.com/./download/data/protein/DD_g505.zip
DD-g506,protein,http://nrvis.com/./download/data/protein/DD_g506.zip
DD-g507,protein,http://nrvis.com/./download/data/protein/DD_g507.zip
DD-g508,protein,http://nrvis.com/./download/data/protein/DD_g508.zip
DD-g509,protein,http://nrvis.com/./download/data/protein/DD_g509.zip
DD-g51,protein,http://nrvis.com/./download/data/protein/DD_g51.zip
DD-g510,protein,http://nrvis.com/./download/data/protein/DD_g510.zip
DD-g511,protein,http://nrvis.com/./download/data/protein/DD_g511.zip
DD-g512,protein,http://nrvis.com/./download/data/protein/DD_g512.zip
DD-g514,protein,http://nrvis.com/./download/data/protein/DD_g514.zip
DD-g515,protein,http://nrvis.com/./download/data/protein/DD_g515.zip
DD-g516,protein,http://nrvis.com/./download/data/protein/DD_g516.zip
DD-g517,protein,http://nrvis.com/./download/data/protein/DD_g517.zip
DD-g518,protein,http://nrvis.com/./download/data/protein/DD_g518.zip
DD-g519,protein,http://nrvis.com/./download/data/protein/DD_g519.zip
DD-g52,protein,http://nrvis.com/./download/data/protein/DD_g52.zip
DD-g520,protein,http://nrvis.com/./download/data/protein/DD_g520.zip
DD-g521,protein,http://nrvis.com/./download/data/protein/DD_g521.zip
DD-g522,protein,http://nrvis.com/./download/data/protein/DD_g522.zip
DD-g523,protein,http://nrvis.com/./download/data/protein/DD_g523.zip
DD-g524,protein,http://nrvis.com/./download/data/protein/DD_g524.zip
DD-g525,protein,http://nrvis.com/./download/data/protein/DD_g525.zip
DD-g526,protein,http://nrvis.com/./download/data/protein/DD_g526.zip
DD-g527,protein,http://nrvis.com/./download/data/protein/DD_g527.zip
DD-g528,protein,http://nrvis.com/./download/data/protein/DD_g528.zip
DD-g529,protein,http://nrvis.com/./download/data/protein/DD_g529.zip
DD-g53,protein,http://nrvis.com/./download/data/protein/DD_g53.zip
DD-g530,protein,http://nrvis.com/./download/data/protein/DD_g530.zip
DD-g531,protein,http://nrvis.com/./download/data/protein/DD_g531.zip
DD-g532,protein,http://nrvis.com/./download/data/protein/DD_g532.zip
DD-g533,protein,http://nrvis.com/./download/data/protein/DD_g533.zip
DD-g534,protein,http://nrvis.com/./download/data/protein/DD_g534.zip
DD-g535,protein,http://nrvis.com/./download/data/protein/DD_g535.zip
DD-g536,protein,http://nrvis.com/./download/data/protein/DD_g536.zip
DD-g537,protein,http://nrvis.com/./download/data/protein/DD_g537.zip
DD-g538,protein,http://nrvis.com/./download/data/protein/DD_g538.zip
DD-g539,protein,http://nrvis.com/./download/data/protein/DD_g539.zip
DD-g54,protein,http://nrvis.com/./download/data/protein/DD_g54.zip
DD-g540,protein,http://nrvis.com/./download/data/protein/DD_g540.zip
DD-g541,protein,http://nrvis.com/./download/data/protein/DD_g541.zip
DD-g542,protein,http://nrvis.com/./download/data/protein/DD_g542.zip
DD-g543,protein,http://nrvis.com/./download/data/protein/DD_g543.zip
DD-g544,protein,http://nrvis.com/./download/data/protein/DD_g544.zip
DD-g545,protein,http://nrvis.com/./download/data/protein/DD_g545.zip
DD-g546,protein,http://nrvis.com/./download/data/protein/DD_g546.zip
DD-g547,protein,http://nrvis.com/./download/data/protein/DD_g547.zip
DD-g548,protein,http://nrvis.com/./download/data/protein/DD_g548.zip
DD-g549,protein,http://nrvis.com/./download/data/protein/DD_g549.zip
DD-g55,protein,http://nrvis.com/./download/data/protein/DD_g55.zip
DD-g550,protein,http://nrvis.com/./download/data/protein/DD_g550.zip
DD-g551,protein,http://nrvis.com/./download/data/protein/DD_g551.zip
DD-g552,protein,http://nrvis.com/./download/data/protein/DD_g552.zip
DD-g553,protein,http://nrvis.com/./download/data/protein/DD_g553.zip
DD-g554,protein,http://nrvis.com/./download/data/protein/DD_g554.zip
DD-g555,protein,http://nrvis.com/./download/data/protein/DD_g555.zip
DD-g556,protein,http://nrvis.com/./download/data/protein/DD_g556.zip
DD-g557,protein,http://nrvis.com/./download/data/protein/DD_g557.zip
DD-g558,protein,http://nrvis.com/./download/data/protein/DD_g558.zip
DD-g559,protein,http://nrvis.com/./download/data/protein/DD_g559.zip
DD-g56,protein,http://nrvis.com/./download/data/protein/DD_g56.zip
DD-g560,protein,http://nrvis.com/./download/data/protein/DD_g560.zip
DD-g561,protein,http://nrvis.com/./download/data/protein/DD_g561.zip
DD-g562,protein,http://nrvis.com/./download/data/protein/DD_g562.zip
DD-g563,protein,http://nrvis.com/./download/data/protein/DD_g563.zip
DD-g564,protein,http://nrvis.com/./download/data/protein/DD_g564.zip
DD-g565,protein,http://nrvis.com/./download/data/protein/DD_g565.zip
DD-g566,protein,http://nrvis.com/./download/data/protein/DD_g566.zip
DD-g567,protein,http://nrvis.com/./download/data/protein/DD_g567.zip
DD-g568,protein,http://nrvis.com/./download/data/protein/DD_g568.zip
